ID;Fecha;Usuario;Contenido;Localización;URL;Seguidores;Retweets;Likes;Sentimiento
1750527790146076921;2024-01-25 14:35:23;Diario Expreso; El alcalde de Lima, Rafael López Aliaga, acudió a la audiencia del Tribunal Constitucional (TC) y sustentó la posición de la municipalidad de que los peajes retornen a la administración de la Empresa Municipal de Apoyo a Proyectos Estratégicos S.A. (Emape).  Foto: ;Perú;https://x.com/ExpresoPeru/status/1750527790146076921;500926;97;301;neutral
1766186809745125590;2024-03-08 19:38:44;Diario Expreso;TC dicta histórica medida contra Rutas de Lima por cobro de peaje en Puente Piedra ;Perú;https://x.com/ExpresoPeru/status/1766186809745125590;500926;80;300;negative
1764346261522592067;2024-03-03 17:45:03;Cristhian Rojas Suárez;La ATU publicando las líneas de buses que reemplazarían al corredor morado. Las y los limeños a merced de un pésimo sistema de transporte y de autoridades incompetentes. Una reforma más que cae. Una vergüenza. ;Lima, Perú;https://x.com/CristhianRS/status/1764346261522592067;28178;117;300;negative
1765186432237224067;2024-03-06 01:23:35;Latina Noticias;#LOÚLTIMO |Corredor morado reiniciará operaciones mañana tras llegar a un acuerdo con el ministerio de Transportes y Comunicaciones. Todos los detalles  ;Lima, Peru;https://x.com/Latina_Noticias/status/1765186432237224067;1057036;51;298;neutral
1742159929077649543;2024-01-02 12:24:29;La República; Ordenanza de Lima retrasaría obras de Estación Central de la Línea 2 del Metro Gestión de López Aliaga busca pasar por encima de la ley que exonera de permisos municipales a estos proyectos.  Carlos Contreras [@Carlitoz22];Lima, Perú;https://x.com/larepublica_pe/status/1742159929077649543;3192094;195;294;negative
1748100296918622554;2024-01-18 21:49:23;Pablo Moreyra A.;@ManuelVelardeD Estás totalmente equivocado. Lima es una de las ciudades que más se pierde el tiempo en tráfico (es decir, pérdida de productividad en el tráfico). Además, Lima es una capital con una superficie muy amplia y con más de 11 millones de habitantes, lo cual requiere no sólo de vías;Lima, Peru;https://x.com/PabloMoreyraAlm/status/1748100296918622554;16629;29;293;negative
1749814191593271704;2024-01-23 15:19:47;La Salita del SIN 🇵🇪;Hasta su propia gente está CANSADA de él y la miseria en que tiene a Lima a más de 1 año de mandato. CERO en seguridad, CERO en peajes, CERO en cultura... #LimaPotenciaMundial @MuniLima ;Peru;https://x.com/LaSalitadelSin/status/1749814191593271704;217638;118;289;negative
1845872604478910605;2024-10-14 17:01:38;Canal N;#EnVivo Gerardo Hermoza, vocero del Corredor Morado: La Municipalidad de Lima prácticamente ha cerrado en túnel Santa Rosa sin avisar a nadie. Ahora también se cierra la avenida Abancay. En ningún caso hay un plan de desvío Encuentra más información en la WEB  ;Peru;https://x.com/canalN_/status/1845872604478910605;3578828;165;288;neutral
1810842093725589784;2024-07-10 01:02:53;huguerrar;Exacto, es falso que @rlopezaliaga1 se oponga al Metro de Lima. Lo que defiende es el derecho ciudadano a saber cómo y cuánto durará la obra.;Peru I USA;https://x.com/ugluis/status/1810842093725589784;47581;98;287;negative
1768283167494955344;2024-03-14 14:28:54;José Ugaz;Y quien le cobra ahora al Alcalde de Lima los cientos de millones de dólares que tendremos que pagar todos por su irresponsabilidad populista? Tribunal de EE. UU. rechaza pedido de la Municipalidad de Lima para anular dos laudos a favor de Rutas de Lima ;Lima;https://x.com/JoseUgazSM/status/1768283167494955344;21964;149;286;negative
1818358146303172813;2024-07-30 18:49:00;Municipalidad de Lima;¡Megaproyecto, avanza! La vía rápida Javier Prado ya cuenta con la buena pro para la elaboración del perfil. Esta importante gran obra permitirá la interconexión en la ciudad y la reducción de las horas de viaje. ;Lima, Peru;https://x.com/MuniLima/status/1818358146303172813;848478;93;286;positive
1827011975391375434;2024-08-23 15:56:13;Canal N;#ENVIVO La reciente entrega de congeladoras por parte de la Municipalidad de Lima ha causado problemas logísticos para las representantes de las ollas comunes, quienes tuvieron que arrastrarlas por las calles del centro histórico debido a la falta de transporte adecuado ;Peru;https://x.com/canalN_/status/1827011975391375434;3578827;117;284;negative
1816940237098254382;2024-07-26 20:54:44;Cynthia Yamamoto;El transporte público no puede seguir al abandono. Mientras se mantenga el servicio sin ninguna intervención del Estado en su operación, esto nos va a seguir costando vidas y unos desplazamientos paupérrimos. Al día de hoy lo único que hace la ATU es retirar la unidad (1/2);Lima, Perú;https://x.com/cynmoto/status/1816940237098254382;8698;125;280;negative
1751653415267061786;2024-01-28 17:08:13;Exitosa Noticias;#EnDefensaDeLaVerdad ‍La Asociación Casa Huerta El Paraíso en Puente Piedra acusa al alcalde de Lima, Rafael López Aliaga, de intentar aprovechar políticamente la suspensión de cobro de peaje en el distrito, a pesar que dicho grupo de vecinos fue el que presentó la medida ;Lima, Peru;https://x.com/exitosape/status/1751653415267061786;1062708;167;279;negative
1825913178397520297;2024-08-20 15:10:00;Municipalidad de Lima;¡  ́ !  Gracias a la gestión del alcalde @rlopezaliaga1 se renovaron 4 km de los jirones Sebastián Barranca y Luna Pizarro, con nuevas pistas de concreto rígido para garantizar la durabilidad y calidad #obras #MML ;Lima, Peru;https://x.com/MuniLima/status/1825913178397520297;848482;96;277;positive
1742971655759225148;2024-01-04 18:10:00;Diario Expreso; Rutas de Lima y Línea Amarilla: detectan más derroche por peajes corruptos  Por César Rojas ;Perú;https://x.com/ExpresoPeru/status/1742971655759225148;500929;145;271;negative
1811218649878786450;2024-07-11 01:59:11;Ⓜ️ Metro de Lima y Callao - News;En la Historia del Metro de Lima Rafael Lopez Aliaga sera recordado como un Alcalde nefasto que junto a MML obstaculizaron y intentaron paralizar obras de Linea 2 del Metro de Lima con mentiras sistemáticas en perjuicio de millones de peruanos @rmapalacios @RPPNoticias @cynmoto;Lima - Peru  🇵🇪;https://x.com/MetroNewsLMC/status/1811218649878786450;5301;82;270;negative
1768623893634257182;2024-03-15 13:02:50;Diario Expreso; Rutas de Lima: MML aclara decisión de tribunal de EE.UU. y responde frontalmente a campaña de desinformación de Odebrecht ;Perú;https://x.com/ExpresoPeru/status/1768623893634257182;500926;86;267;neutral
1748102335027401096;2024-01-18 21:57:29;Pablo Moreyra A.;Lima es una de las ciudades que más se pierde el tiempo en tráfico (es decir, pérdida de productividad en el tráfico). Además, Lima es una capital con una superficie muy amplia y con aproximadamente 12 millones de habitantes, lo cual requiere no sólo de vías rápidas (como;Lima, Peru;https://x.com/PabloMoreyraAlm/status/1748102335027401096;16629;42;267;negative
1826473684934050052;2024-08-22 04:17:15;Bere;Mientras los ministerios están preocupados por la novela de Pamela Lopez y Cueva. Esta empresa de transporte formal que moviliza a sus trabajos y hogares a miles de peruanos diariamente es extorsionada y atacada por unos miserables delincuentes y ninguna autoridad hace NADA!!!  ;Lima - Perú;https://x.com/BerePD8888/status/1826473684934050052;572;84;264;negative
1747044677017113068;2024-01-15 23:54:44;La República; Rutas de Lima anuncia que subirá el precio del peaje a S/7.50 El costo pasaré de S/6.50 a S/7.50 en todos los peajes de su concesión, de acuerdo con un comunicado enviado a la Municipalidad de Lima.https://t.co/Rg1vwYucdG;Lima, Perú;https://x.com/larepublica_pe/status/1747044677017113068;3192094;128;258;neutral
1750986613365129453;2024-01-26 20:58:35;Poder Judicial Perú;La medida cautelar también suspende provisionalmente los efectos de algunas cláusulas del contrato de concesión suscrito entre la Municipalidad de Lima y RUTAS DE LIMA SAC, en relación a la tarifa a pagar por los transportistas.;Lima - Perú;https://x.com/Poder_Judicial_/status/1750986613365129453;794975;65;258;negative
1817351748534653114;2024-07-28 00:09:56;La Mula;Ciudadanas y ciudadanos de varias partes del Perú han comenzando una jornada de protestas en contra del gobierno de #DinaBoluarte. Se han cerrado vías en en el centro de Lima y parte de la vía evitamiento. ;Lima;https://x.com/lamula/status/1817351748534653114;1098051;109;256;negative
1770484043198448029;2024-03-20 16:14:24;Municipalidad de Lima;¡ENTREGAREMOS 13 ESTACIONES MÁS DE LA AMPLIACIÓN DEL METROPOLITANO!  Recibimos el proyecto con más de 4 mil observaciones técnicas y gracias al apoyo del Banco Mundial pusimos en marcha los 4 primeros tramos para beneficio de millones de ciudadanos. ;Lima, Peru;https://x.com/MuniLima/status/1770484043198448029;848478;79;255;positive
1809379623009980741;2024-07-06 00:11:33;Canal N;"El alcalde Rafael López Aliaga dijo que, hasta el momento, las obras de la Línea 2 del Metro de Lima en el Centro de Lima no cuentan con autorización. ""Deben entregar la garantía de 13 meses y el plan de desvíos"", explicó  ";Peru;https://x.com/canalN_/status/1809379623009980741;3578827;73;254;neutral
1811854972176187445;2024-07-12 20:07:42;Municipalidad de Lima;¡SIN AUTORIZACIÓN MUNICIPAL! Miles de vecinos se han visto perjudicados con el inicio de las obras de la Línea 2 del Metro de Lima, debido a no contar con un adecuado Plan de Desvíos, sincronización semafórica, información, entre otros vacíos. #HablaElVecino #MML #Lima ;Lima, Peru;https://x.com/MuniLima/status/1811854972176187445;848478;109;253;negative
1812981754082566535;2024-07-15 22:45:08;Ⓜ️ Metro de Lima y Callao - News;Conoce, en el siguiente hilo, toda la verdad ante las falsas afirmaciones que está haciendo MML y Rafael López Aliaga sobre el Proyecto y la construcción de la Estación Central de Linea 2 del Metro de Lima :  🧵 @cynmoto @rmapalacios @RPPNoticias @Lima_ECpe @larepublica_pe ;Lima - Peru  🇵🇪;https://x.com/MetroNewsLMC/status/1812981754082566535;5301;107;253;neutral
1809990362498265172;2024-07-07 16:38:25;Indignados Perú ®; AYER: Rafael López Aliaga mando a Obstaculizar la recolección de firmas en el concierto de libido HOY: Rafael López Aliaga manda a obstaculizar el inicio de la construcción de la Estación Central del Metro de Lima #RevocatoriaAlMarrano #RevocatoriaYa ;Lima, Peru;https://x.com/Indignados_P/status/1809990362498265172;37596;205;250;neutral
1802086262221971940;2024-06-15 21:10:20;Juan Pablo León 🇵🇪;López Aliaga impide la ejecución de obras de la estación central del Metro de Lima porque dice que generarán tráfico en Cercado Al mismo tiempo anuncia la construcción de 60 puentes aéreos en Lima en dos años sin generar tráfico Entrevista completa aquí ;Lima, Perú;https://x.com/mal_menor/status/1802086262221971940;58820;120;250;negative
1790143911714869664;2024-05-13 22:15:42;La República;" #LOÚLTIMO | Juntas vecinales de Lima marchan contra ""malas prácticas"" de constructoras y el Ministerio de Vivienda Ciudadanos de Miraflores, Barranco y Surco protestan debido al tráfico vehicular y la saturación de las redes de agua y desagüe ";Lima, Perú;https://x.com/larepublica_pe/status/1790143911714869664;3192094;94;245;negative
1750998586496631191;2024-01-26 21:46:09;RPP Noticias; #LOÚLTIMO | El Poder Judicial suspendió provisionalmente que la concesionaria Rutas de Lima SAC cobre peajes en las garitas del peaje Chillón, en el kilómetro 25 de la Panamericana Norte, en el distrito de Puente Piedra. Más información  ;Lima, Peru;https://x.com/RPPNoticias/status/1750998586496631191;3352169;42;245;negative
1800685701589061837;2024-06-12 00:25:01;El Comercio;Línea 2: presentan denuncia por barrera burocrática ante Indecopi tras negativa de MML de dar permisos para construir Estación Central ;Lima, Perú;https://x.com/elcomercio_peru/status/1800685701589061837;1317157;103;245;negative
1747233658866446427;2024-01-16 12:25:40;No A La Asamblea Constituyente;#Alerta Rutas de Lima aumentará el cobro de peaje a S/ 7.50. La Municipalidad de Lima alertó que Rutas de Lima facturará cerca de 140 millones de dólares por año.  ;Lima, Peru;https://x.com/nalacperu2021/status/1747233658866446427;26261;189;244;neutral
1793639316138418487;2024-05-23 13:45:11;La República; #LOÚLTIMO | Nuevo colapso del Metropolitano: demoras de buses superan los 15 minutos en Estación Naranjal Usuarios vienen reportando tiempos de espera prolongados en redes sociales a lo largo de todo el sistema. ;Lima, Perú;https://x.com/larepublica_pe/status/1793639316138418487;3192094;114;243;negative
1742718262725542306;2024-01-04 01:23:06;Martin Hidalgo;El alcalde de Lima asegura que no se ha caído el primer proceso de compra de motos. La UNOPS nos respondió que”se inició otro proceso de selección” y así consta en su portal web, donde la convocatoria está desde el 21 de diciembre hasta el 15 de enero. ;Peru;https://x.com/martinhidalgo/status/1742718262725542306;258509;123;241;neutral
1848887106011107771;2024-10-23 00:40:11;Exitosa Noticias;#InformamosYOpinamos  | Un hombre perdió la vida tras caer a las rieles del tren de la Línea 1 del Metro de Lima y ser impactado por uno de los vagones. Operaciones en estación Atocongo fueron paralizadas tras el siniestro.  95.5 FM  6.1 señal digital abierta  ;Lima, Peru;https://x.com/exitosape/status/1848887106011107771;1062708;87;240;negative
1767661511617491138;2024-03-12 21:18:40;DERECHA POLÍTICA;Celebraron un contrato a sabiendas que no existían vías alternas… entregando sobornos… tornando el contrato en irregular porque contiene un PACTO ILÍCITO. El magistrado del TC, Gutiérrez Ticse le da con palo a #RatasDeLima Se ordenó la SUSPENSIÓN del cobro de peajes (y no la ;Santiago de Surco, Peru;https://x.com/DerechaPeru/status/1767661511617491138;17585;113;238;negative
1741949257064603966;2024-01-01 22:27:21;César Combina;No pueden tener una tarjeta única para el transporte masivo en Lima, no pueden parchar pistas, no pueden hacer carreteras alternas, ni asfaltar las vias rurales perooo... El gobierno quiere incursionar en programas espaciales 🤦‍ Prioridades señores, prioridades.;San isidro, Peru;https://x.com/cesarcombina/status/1741949257064603966;84924;54;235;negative
1768255400636195102;2024-03-14 12:38:34;Patricia 🤫;Peru Limeño ahuevado A esos que insultan Te dicen asume tu voto Bueno,asume tu voto Son 197Millones que les tenemos que pagar a Rutas de Lima,sentencia de una Jueza en Estados Unidos Gracias al inepto e incapaz de Porky Al final lo pagamos todos Que importa 400 motos en 15 meses;Miraflores, Peru;https://x.com/pattyromero11/status/1768255400636195102;16374;122;234;negative
1767187687033676270;2024-03-11 13:55:52;Diario Expreso; Rutas de Lima en aprietos: buscan anular cobro de peajes en el Sur y Este - Diario Expreso ;Perú;https://x.com/ExpresoPeru/status/1767187687033676270;500926;72;233;negative
1770517948513341594;2024-03-20 18:29:08;Municipalidad de Lima;#ObrasLima | ¡OTRA MEGAOBRA PARA LIMA! El viaducto Bertolotto, es uno de los nuevos proyectos de impacto que forma parte de la cartera de la actual gestión, la cual conectará los distritos de Miraflores y el Callao de manera rápida y segura. ¡Estamos #Construyendo una megaciudad! ;Lima, Peru;https://x.com/MuniLima/status/1770517948513341594;848478;68;232;positive
1791679447680028945;2024-05-18 03:57:22;Latina Noticias; ¡Llega el Tren Lima-Ica! Conoce las 14 estaciones que conectarán la costa sur del Perú CLIC EN LA FOTO PARA MÁS INFORMACIÓN  ;Lima, Peru;https://x.com/Latina_Noticias/status/1791679447680028945;1057036;37;232;neutral
1766251067690439159;2024-03-08 23:54:04;No A La Asamblea Constituyente;#Nacional El Tribunal Constitucional (TC) declaró fundada, en parte, la demanda de hábeas corpus colectivo presentada contra Rutas de Lima S. A. C., ordenándole que suspenda el cobro del peajes en la unidad de Chillón.  ;Lima, Peru;https://x.com/nalacperu2021/status/1766251067690439159;26261;83;232;negative
1747026151938072841;2024-01-15 22:41:07;La Mula;La compañía Rutas de Lima ha comunicado a la Municipalidad de Lima (MML) y al Fondo Metropolitano de Inversiones (Invermet) a través de una carta que incrementará la tarifa de peaje correspondiente a su concesión. El aumento será de S/6,50 a S/7,50, según se detalla en el ;Lima;https://x.com/lamula/status/1747026151938072841;1098051;139;231;neutral
1767405871699526133;2024-03-12 04:22:51;La República; #LOÚLTIMO |  Independencia: dos jóvenes fallecieron al intentar cruzar vía del Metropolitano, cerca a la UNI El accidente habría sido cerca de la estación El Milagro del Metropolitano debido a la gran velocidad con la que iba el vehículo.https://t.co/Q6nL1uZhiO;Lima, Perú;https://x.com/larepublica_pe/status/1767405871699526133;3192094;71;228;negative
1865395643847524431;2024-12-07 13:59:13;Dionel Martínez;"#Metropolitano, incluso hoy sábado, donde hay ""menos"" gente circulando, las colas en la estación Los Incas, son agobiantes. Me he demorado una hora para salir de Comas. Además, ya van a ser 3 años, desde lo prometido, que siguen sin operar las 14 estaciones de la ampliación norte ";Lima - Perú;https://x.com/DionelMarC/status/1865395643847524431;1259;87;227;negative
1788586035720360125;2024-05-09 15:05:15;Diario Expreso; Rafael López Aliaga, alcalde de Lima, pasó de las palabras a los hechos, en su reclamo contra las facilidades entregadas al Concesionario Metro de Lima Línea 2. Ha demandado al Congreso de la República ante el Tribunal Constitucional.  Foto: Municipalidad de Lima.  Lee ;Perú;https://x.com/ExpresoPeru/status/1788586035720360125;500926;76;223;neutral
1839281740587614416;2024-09-26 12:31:53;S. Lizama 💥;Así amanece Lima y Callao, caos y desesperación x el paro de transporte frente a la inacción del gobierno miserable de Dina Boluarte y de las mafias del Congreso. Así están los paraderos de la Vía Expresa, Metropolitano, este es el gobierno bajo la sombra de Keiko #ParoNacional ;Lima, Peru;https://x.com/slizana25/status/1839281740587614416;4075;86;220;negative
1749944108062314762;2024-01-23 23:56:02;Sthefanny;Después de casi un año viviendo en Lima hoy sentí el verdadero tráfico, dos horas para llegar a mi casa ptm;Chiclayo, Peru;https://x.com/tefyvarsac/status/1749944108062314762;27534;3;214;negative
1743683737643061399;2024-01-06 17:19:33;RPP Noticias; El alcalde de Lima, Rafael López Aliaga, señaló que, por el momento, no es necesaria la construcción de la estación central del tren subterráneo. ;Lima, Peru;https://x.com/RPPNoticias/status/1743683737643061399;3352169;72;211;neutral
1786838503982092355;2024-05-04 19:21:11;Victor Aguilar;"El Estado construyó TODA la infraestructura del la línea 1 del Metro de Lima y compró hasta los trenes. Pero encargó la gestión de la operación a un concesionario privado: Inicialmente Graña y Montero Ferrovías S.A; hoy Tren Urbano de Lima S.A. El costo de toda esa operación";Lima, Perú;https://x.com/_AguilarVictor/status/1786838503982092355;8806;76;211;neutral
1766500175890022651;2024-03-09 16:23:56;Diario Expreso;Rutas de Lima: TC se tumba peaje fruto de corrupción de Villarán  Por Harold Salinas ;Perú;https://x.com/ExpresoPeru/status/1766500175890022651;500926;55;207;negative
1764015317792219158;2024-03-02 19:50:00;Diario Expreso; Graña y Montero demanda al MTC ante tribunal y exige que Estado le pague S/ 106 millones ;Perú;https://x.com/ExpresoPeru/status/1764015317792219158;500926;191;206;neutral
1811473792390045827;2024-07-11 18:53:02;La República;" #LOÚLTIMO | Bomberos atienden más de 15 casos de personas atrapadas en ascensores tras corte masivo de luz en 3 distritos de Lima Luz del Sur informó que la interrupción debe a una ""incidencia"" en su infraestructura. ";Lima, Perú;https://x.com/larepublica_pe/status/1811473792390045827;3192094;105;206;negative
1785756933737087394;2024-05-01 19:43:25;Epicentro News;#Urgente La policía política de la asesina persigue los buses con los ciudadanos que vienen desde el sur del país para reclamar en Lima JUSTICIA. La orden vino del palacio, perseguir, acosar y sembrar a los que protestan contra el gobierno asesino.;Perú 🇵🇪 | Mundo 🌐;https://x.com/EpicentroNews/status/1785756933737087394;17515;115;204;negative
1816858126101966976;2024-07-26 15:28:27;Municipalidad de Lima; ¡Atención postores! Ya están abiertas las convocatorias para la elaboración del expediente técnico y la ejecución de dos megaobras, vía Expresa Grau y vía Expresa norte.  Postula en el portal de la OIM, entidad de las Naciones Unidas: ;Lima, Peru;https://x.com/MuniLima/status/1816858126101966976;848478;79;202;neutral
1741951634509345247;2024-01-01 22:36:48;La República; Más playas artificiales, obras del Metro de Lima y otras promesas de RLA para la capital este 2024 Alcalde de Lima continúa prometiendo obras y proyectos, pese a que los ofrecimientos realizados durante su campaña electoral han quedado en palabras. ;Lima, Perú;https://x.com/larepublica_pe/status/1741951634509345247;3192094;75;200;positive
1790410467329929714;2024-05-14 15:54:54;saludconlupa.com;El @Minsa_Peru solicitó su renuncia al jefe del área de Gestión de Riesgos de Desastres, @cmalpicac1, por informar que Lima tiene solo 22 ambulancias @SamuPeruMinsa para más de 10 millones de habitantes. Comas no cuentan con ninguna y en San Juan de Lurigancho apenas hay una. ;Peru;https://x.com/saludconlupa/status/1790410467329929714;37675;228;200;negative
1773677178716123316;2024-03-29 11:42:47;La República;"Presidente del Metro de Santiago sobre el Metro de Lima: ""Es necesario avanzar más rápido"" El ingeniero Guillermo Muñoz declaró que las obras del Metro en Perú advirtió que Lima no puede funcionar en base al auto.  Erwin Valenzuela [@erwinvalenzuela] ";Lima, Perú;https://x.com/larepublica_pe/status/1773677178716123316;3192094;99;194;neutral
1864745945780355371;2024-12-05 18:57:33;Alberto Morisaki;@larepublica_pe Lima debería tener al menos seis líneas de metro y actualmente solo tenemos 1. Línea 1 inicio su construcción en 1986, se retomó en 2010 e inauguró en 2012. Fueron casi 26 años que demoró su construcción. La Línea 2 se concesionó en el 2014, aún no se inaugura. Van casi 10 años.;Lima, Perú;https://x.com/amorisaki76/status/1864745945780355371;653;5;53;neutral
1865925551027794131;2024-12-09 01:04:53;🌴fⓊboner🌴28🏆;@MTC_GobPeru A la gente ya le está llegando altamente sus publicaciones.. lo q la gente quiere es que terminen de una vez la línea 2.. solo funciona la estación q va de Sta Anita a Sta Anita.. 12 años para eso una vergüenza.. pero para publicar línea 5 6 7 si son buenos.. ladrones;Lima, Peru;https://x.com/Johanjr1/status/1865925551027794131;477;3;34;negative
1866256517634072976;2024-12-09 23:00:01;La República; El futuro del único tren eléctrico del Perú: pasajeros esperarán 2 minutos para abordar y pago será digital con tarjeta Para futuro se implementará nuevas medidas en la Línea 1 del Metro de Lima a fin de mejorar la experiencia de viaje de los usuarios. ;Lima, Perú;https://x.com/larepublica_pe/status/1866256517634072976;3192094;9;32;neutral
1865552514726203678;2024-12-08 00:22:34;Exitosa Noticias;#LaHoraDelVolante | En Lima Norte, conductores demoran más de 3 horas en llegar a su destino debido a la congestión vehícular, ocasionando gran incomodidad en los usuarios.  95.5 FM  6.1 señal digital abierta  Movistar: 34 SD - 734 HD  ;Lima, Peru;https://x.com/exitosape/status/1865552514726203678;1062708;8;28;negative
1848906904719822887;2024-10-23 01:58:51;Exitosa Noticias; Un hombre perdió la vida tras caer a las rieles del tren de la Línea 1 del Metro de Lima y ser impactado por uno de los vagones. Las operaciones en la estación Atocongo fueron paralizadas tras el siniestro. Más información en: ;Lima, Peru;https://x.com/exitosape/status/1848906904719822887;1062708;4;20;negative
1848889190500405266;2024-10-23 00:48:28;Exitosa Noticias;Un hombre perdió la vida tras caer a las rieles del tren de la Línea 1 del Metro de Lima y ser impactado por uno de los vagones. Operaciones en estación Atocongo fueron paralizadas tras el siniestro. ;Lima, Peru;https://x.com/exitosape/status/1848889190500405266;1062708;4;19;negative
1865267434992624123;2024-12-07 05:29:46;Joan Huancas;@Lauletras @MininterPeru Evitamiento todo el dia un colapso total.... 2 horas de mas para llegar y otras 2 horas de mas para salir...;Lima;https://x.com/Joan_huancas/status/1865267434992624123;124;2;13;negative
1865100401910948280;2024-12-06 18:26:02;El Tiempo +51;@MTC_GobPeru @Latina_Noticias @noticiAmerica @PTV_Noticias @atv_noticias @RPPNoticias @EconomiaECpe @Politica_LR @Gestionpe @exitosape Esperemos lo liciten YA sin tanta burocracia y estupidez. Lima COLAPSARÁ MUY PRONTO #Transito #Trafico #Peru @ATU_GobPeru;Peru Mundo;https://x.com/ClimaPeruMundo/status/1865100401910948280;12994;0;12;negative
1865110473529577915;2024-12-06 19:06:03;juliab 🇵🇪;@MTC_GobPeru @Latina_Noticias @noticiAmerica @PTV_Noticias @atv_noticias @RPPNoticias @EconomiaECpe @Politica_LR @Gestionpe @exitosape Porque no llega hasta Lurin?? Yo que vivo en Punta Negra tardo hasta 3 horas en llegar al centro de Lima. Tampoco me parece justo que no se preocupen en los que vivimos en el cono sur playa;Lima, Peru;https://x.com/julybellb/status/1865110473529577915;418;0;6;negative
1865607176149967001;2024-12-08 03:59:46;Edu DN;@DanteBobadilla Concluyó que construir en Lima es demasiado caro cada línea d metro 7 mil millones de dólares aproximado y 10 años de ejecución y Lima necesita 7, más barato es fundar una nueva capital una Brasilia en Chancay y que robe al menos 3 millones de Lima asfixiada.;Lima;https://x.com/EduSouzaDo/status/1865607176149967001;544;1;5;negative
1864115238292910567;2024-12-04 01:11:21;El Comercio; El Ministerio de Transportes y Comunicaciones (MTC) anunció a la población que se viene construyendo la edificación del Ramal de la Línea 4 del Metro de Lima y Callao, que tiene como objetivo disminuir los tiempos de viaje y descongestionar el tráfico a través de modernos ;Lima, Perú;https://x.com/elcomercio_peru/status/1864115238292910567;1317160;5;5;neutral
1742790257345524199;2024-01-04 06:09:11;Pedro Marco Aurelio López Rodríguez;"Caso: Línea 6 del Metro de Lima. &lt;Hemos tenido un convenio firmado entre MTC, ATU y MML-para hacer 5 proyectos(usando buses del Metropolitano),en uno de ellos será sobre la avenida Universitaria desde Comas hasta San Miguel&gt; -La misma idea que en L4, generar interferencias. ";Lima;https://x.com/PedroMarcoAure1/status/1742790257345524199;69;1;5;neutral
1866461288366211309;2024-12-10 12:33:42;Bruce Valladares;Hace un año, se anunció la apertura de los paraderos del Metropolitano en Lima Norte. Hoy siguen cerrados la mayoría. El desorden y retrasos son un problema que se agravó en el tiempo. Ninguna autoridad toma en serio el gran problema que es el transporte público en Lima.;Lima, Perú.;https://x.com/ValladaresBruce/status/1866461288366211309;2414;2;4;negative
1865078038586708168;2024-12-06 16:57:10;Hans Castro;@leahsacin Lima es un caos desde que comenzó a crecer la población, y la gran mayoría de los alcaldes no hizo un buen trabajo urbanístico. Ahora bien, la historia de Lima muestra desastres mayores que ha enfrentado la capital, como el retiro de los tranvías y trenes. Ahora se van a recupera;España Huelva/ Lima Perú;https://x.com/HansCastr44596/status/1865078038586708168;139;0;4;negative
1810441858973045034;2024-07-08 22:32:30;Pelao bi y Progre;Y justo en la mañana escuchaba a uno de la Municipalidad de Lima, diciendo que no quieren dar permiso en la construcción de la Estación Central de la Línea 2 del Metro, porque no va a dejar atender emergencias. Harto de este Alcalde.;Lima, Peru;https://x.com/gongeDP/status/1810441858973045034;2167;1;3;negative
1865698224763174970;2024-12-08 10:01:34;Jimmyenlanada;"Qué imposible está Lima. tramos de 15 minutos se convierten en 1 hora. Tráfico y calles cerradas o rotas. Pensar que algunos se creyeron eso de ""Lima potencia mundial!.";Lima, Perú.;https://x.com/Jimmyenlanada/status/1865698224763174970;2523;0;3;negative
1772654577248047502;2024-03-26 15:59:20;Javier Prialé;El Anillo Vial Periférico de Lima requerirá una inversión de US$ 3,400 millones, uno de los más altos de la cartera. Si no se toman acciones con los riesgos de predios podemos estar frente a una obra que demore más de lo esperado como la Línea 2 del Metro. Ojalá no pase.;Lima;https://x.com/jpriale/status/1772654577248047502;1344;0;2;negative
1866210313994924188;2024-12-09 19:56:26;La República;¿Adiós a los viajes gratis en la Línea 2 del Metro? Esto se sabe de la marcha blanca a partir del 11 de diciembre El avance de la construcción del tren subterráneo que conecta Lima y Callao supera el 64%, con 18 kilómetros de túneles ya ejecutados. ;Lima, Perú;https://x.com/larepublica_pe/status/1866210313994924188;3192094;0;2;negative
1825221013518635291;2024-08-18 17:19:35;Pedro Chang;De regreso a casa después de una larga y tediosa jornada laboral, aborda uno, la Línea 1 del Metro de Lima. Toma asiento y por razones del cansancio, uno se duerme. De pronto, una señora te despierta de forma abrupta y exige el asiento. Los valores son primero, pero y mi derecho?;Miraflores, Peru;https://x.com/PedroChang10/status/1825221013518635291;2369;0;2;negative
1865422743862137060;2024-12-07 15:46:54;Edson Mariño;@DionelMarC De ser un servicio años atrás decente hoy día es un caos y demasiado caótico. Lamentablemente este gobierno más se dedica a corromper el estado y no cumple con sus funciones en cada ministerio que le dan igual la municipalidad de Lima que pierden su tiempo financiado marchas.;Lima, Peru;https://x.com/EdaonMarin22602/status/1865422743862137060;483;0;2;negative
1786030715106128317;2024-05-02 13:51:19;Christian  Merello;@rlopezaliaga1 Por qué no entregan en concesión a empresas europeas o asiáticas las demás líneas del metro de Lima para que se armen de una vez porque así como vamos las tendremos en el 20100 y fácil ni las gozaremos Y eso que la línea uno ya quedó chica en extensión ocupación;Lima;https://x.com/chmerello/status/1786030715106128317;179;0;1;negative
